countyname,statename,fips_1,sociod_eqi_2jan2018_vc,air_eqi_2jan2018_vc,land_eqi_2jan2018_vc,water_eqi_2jan2018_vc,eqi_2jan2018_vc,pctnonwhite10,gdp2017b,metro,fac_penalty_count,CIDDist,FinalEC,estab,EPAregion,cases_2011,cases_2012,cases_2013,cases_2014,cases_2015,cases_2016,cases_2017,cases_2018,cases_2019,cases_2020,proportionObama
Niagara County,New York,36063,.51819092,-3.7128644,-1.0436414,-.70621073,-2.8310046,12.732538,9.7188091,1,27,14.80741666087145,2,261,2,0,0,0,0,1,0,0,1,0,0,.5
Oneida County,New York,36065,.61981636,-1.4111847,-.23012951,-.83265418,-1.210171,15.167024,10.68168,1,35,24.88158781223651,4,228,2,0,3,0,0,0,0,0,1,0,0,.75
Onondaga County,New York,36067,1.4595716,-1.1268637,-.62465918,-.33235586,-1.0604461,20.766726,30.750605,1,53,0,3,405,2,0,1,0,1,0,1,0,0,0,0,1
Ontario County,New York,36069,1.0684147,-1.4810041,-.74531454,-.63644379,-1.3829954,8.1644754,6.119513,1,10,65.92471971483371,0,159,2,0,0,0,0,0,0,0,0,0,0,0
Orange County,New York,36071,1.4879019,-.99298674,-.43160078,1.3893722,-.82160372,31.799856,17.921703,1,88,70.99210881547471,0,303,2,0,0,0,0,0,0,0,0,0,0,0
Orleans County,New York,36073,-.34200844,-1.5271925,-1.2370749,1.3708124,-1.4722704,12.184315,1.367534,1,3,42.90119797573191,0,41,2,0,0,0,0,0,0,0,0,0,0,0
Oswego County,New York,36075,.0316546,-.64204717,-.24416967,-.22763383,-.78293711,4.9283838,6.7652078,1,20,18.12601207533444,2,76,2,0,0,0,1,0,0,0,0,0,1,.5
Otsego County,New York,36077,.46573481,-.7087813,.10815479,1.3766397,-.17384879,7.2680259,2.59428,0,9,75.84334964537069,0,57,2,0,0,0,0,0,0,0,0,0,0,0
Putnam County,New York,36079,2.164433,-.53302658,1.1453803,-.98512101,-.82133567,17.050447,3.853137,1,18,51.99605759540507,0,62,2,0,0,0,0,0,0,0,0,0,0,0
Queens County,New York,36081,2.5426481,-1.5089256,.82128978,1.4107951,-1.3819375,72.353027,98.123451,1,106,35.07493619900072,1,1090,2,0,0,0,0,0,0,1,0,0,0,0
Rensselaer County,New York,36083,1.1314042,-2.7087162,-.19552763,-1.0169096,-2.0965953,14.347452,8.0282698,1,28,139.2081537420631,1,99,2,0,0,0,0,0,0,0,0,1,0,0
Richmond County,New York,36085,1.9911394,-1.3915285,-.15186587,1.4081639,-1.357513,35.961212,15.913484,1,25,8.544064888126378,0,133,2,0,0,0,0,0,0,0,0,0,0,0
Rockland County,New York,36087,2.4276702,-2.6849208,.94190121,.049844828,-1.5539441,34.655602,17.68576,1,37,65.8170701027735,0,221,2,0,0,0,0,0,0,0,0,0,0,0
St. Lawrence County,New York,36089,-.011552226,-1.8409097,.053236511,1.3662597,-1.0293941,7.1473231,4.8603439,0,31,141.1606646356312,3,68,2,0,0,0,0,0,0,1,1,1,0,0
Saratoga County,New York,36091,1.7658945,-.25740701,-.017257012,-.85897791,-.8724227,7.2675281,11.692407,1,29,164.4038666625084,0,123,2,0,0,0,0,0,0,0,0,0,0,0
Schenectady County,New York,36093,1.1807629,-1.1355802,.051819172,-.89504457,-1.0619329,22.82601,8.5104361,1,20,153.4447056848775,0,100,2,0,0,0,0,0,0,0,0,0,0,0
Schoharie County,New York,36095,.093471289,-1.3668212,-.086402759,-.92278028,-1.3031657,6.1284313,1.0500309,1,4,123.9738415720725,0,29,2,0,0,0,0,0,0,0,0,0,0,0
Schuyler County,New York,36097,-.17474997,-.1324531,-.39891878,-.67111325,-.31550953,3.7998147,.52107799,0,6,71.24209878016104,0,38,2,0,0,0,0,0,0,0,0,0,0,0
Seneca County,New York,36099,.092632219,-.33829167,-.7869482,1.3679383,-.33416042,9.2252703,1.4684761,0,4,45.44170390954877,0,50,2,0,0,0,0,0,0,0,0,0,0,0
Steuben County,New York,36101,.10145497,-.62014693,-.77720594,-.71453947,-.79257846,5.5702596,4.355031,0,9,96.19619568754858,0,73,2,0,0,0,0,0,0,0,0,0,0,0
Suffolk County,New York,36103,2.2221785,-.58172745,-.13254255,1.4143782,-.59547222,28.434191,98.95285,1,196,38.16034503386071,1,1703,2,1,0,0,0,0,0,0,0,0,0,1
Sullivan County,New York,36105,.15201803,-1.7433323,.55003816,1.3859546,-.50530273,25.490347,2.9370401,0,27,107.0135015059773,0,49,2,0,0,0,0,0,0,0,0,0,0,0
Tioga County,New York,36107,.47219098,-.49553582,-.16763428,.0044387081,-.71703327,3.9511003,1.699235,1,9,71.06417106933316,1,38,2,0,0,0,0,0,1,0,0,0,0,1
Tompkins County,New York,36109,2.265162,-.683218,-.33438897,-.6366837,-.79285121,19.764877,6.140234,1,16,48.09983030676866,0,90,2,0,0,0,0,0,0,0,0,0,0,0
Ulster County,New York,36111,1.4079647,-1.1437297,-.19229339,1.3841498,-.6136083,18.298784,7.2337141,1,17,91.06784024891218,0,172,2,0,0,0,0,0,0,0,0,0,0,0
Warren County,New York,36113,.81219453,-1.013009,2.2584963,-.90143412,.23753257,4.7513962,4.2992468,1,23,165.0710933636506,0,68,2,0,0,0,0,0,0,0,0,0,0,0
Washington County,New York,36115,.13381055,-.77342957,-.41003704,-.78847861,-1.2685112,6.6755252,1.816234,1,10,185.3663150424663,0,87,2,0,0,0,0,0,0,0,0,0,0,0
Wayne County,New York,36117,.46556979,-.5152927,-1.1854155,-.6967001,-1.1846092,9.0154839,3.928468,1,18,44.75926235138252,0,120,2,0,0,0,0,0,0,0,0,0,0,0
Westchester County,New York,36119,3.1867275,-.87762713,.71244192,-.84741855,-.76790524,42.624008,81.820007,1,156,47.6242212026249,0,515,2,0,0,0,0,0,0,0,0,0,0,0
Wyoming County,New York,36121,-.1318211,-2.3499935,-1.1517322,1.3709806,-1.6317871,9.7568493,1.622473,0,12,31.91597105695419,0,51,2,0,0,0,0,0,0,0,0,0,0,0
Yates County,New York,36123,-.10593318,-.21635577,-1.070161,.083852001,-.37575084,3.8543475,.91616303,1,3,71.85557786614443,0,46,2,0,0,0,0,0,0,0,0,0,0,0
Alamance County,North Carolina,37001,.62861824,-.54398727,.052833844,-1.0194772,-.68385577,32.695477,6.087842,1,7,139.8565705685124,0,187,4,0,0,0,0,0,0,0,0,0,0,0
Alexander County,North Carolina,37003,-.55547029,-1.1071662,-.5156256,-.96934569,-1.4713687,12.17001,.83332002,1,0,74.47956786820929,0,67,4,0,0,0,0,0,0,0,0,0,0,0
Alleghany County,North Carolina,37005,-.73933285,-.52114004,-.23862648,-.88912404,.034913518,11.591215,.32399201,0,0,137.7990267651759,0,13,4,0,0,0,0,0,0,0,0,0,0,0
Anson County,North Carolina,37007,-.83409852,-.10739154,-.25491974,-.7892226,-.65135372,54.19326,.83273101,0,25,49.74958263841026,0,20,4,0,0,0,0,0,0,0,0,0,0,0
Ashe County,North Carolina,37009,-.25888661,-.28718007,.11288939,-.89058197,-.35671923,6.8215976,.767223,0,3,135.0947560459437,0,21,4,0,0,0,0,0,0,0,0,0,0,0
Avery County,North Carolina,37011,-.24402991,-.065372393,.4434281,-.96801233,.46043625,9.9342585,.59674698,0,18,126.1532007814627,0,15,4,0,0,0,0,0,0,0,0,0,0,0
Beaufort County,North Carolina,37013,-.25582713,-.019460257,-.57430643,-.83244842,-.17583805,33.614605,2.2311311,0,15,330.0549636467641,0,51,4,0,0,0,0,0,0,0,0,0,0,0
Bertie County,North Carolina,37015,-.86289448,-.38802969,-1.0011067,-.90165991,-.98810613,65.261719,.68782997,0,3,296.9191892563504,0,8,4,0,0,0,0,0,0,0,0,0,0,0
Bladen County,North Carolina,37017,-.72076112,.11896591,-.61285836,-.9422304,-.54998946,45.319695,1.488539,0,15,178.4827678227747,0,25,4,0,0,0,0,0,0,0,0,0,0,0
Brunswick County,North Carolina,37019,.45603803,-.010051919,.25560647,-.94482696,-.2898663,19.187199,4.9014411,1,43,236.5204659023601,1,59,4,0,0,0,1,0,0,0,0,0,0,1
Buncombe County,North Carolina,37021,1.4315968,-.17556705,.3376103,-1.0272577,-.11820062,15.557784,13.646228,1,47,127.4698899447387,1,324,4,0,0,0,0,0,0,1,0,0,0,0
Burke County,North Carolina,37023,-.28103426,-.70761156,.33675963,-.77809787,-.67885119,16.983458,2.766638,1,36,78.52950999713791,0,112,4,0,0,0,0,0,0,0,0,0,0,0
Cabarrus County,North Carolina,37025,.9668498,-.67936105,-.46734992,-.94465727,-1.3497163,28.360609,7.932363,1,11,20.24050854891405,0,159,4,0,0,0,0,0,0,0,0,0,0,0
Caldwell County,North Carolina,37027,-.32138264,-1.3534067,.40794289,-.90453446,-1.2345386,11.398427,2.466166,1,35,83.6167106694739,0,109,4,0,0,0,0,0,0,0,0,0,0,0
Camden County,North Carolina,37029,.65796423,-.75847358,-.065708451,-.78946096,-1.8499613,18.807615,.160267,0,0,265.8843060317647,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Carteret County,North Carolina,37031,.41305399,-.11218108,.00031098101,-1.0935496,-.067649655,12.589328,2.4951019,0,14,334.4768737595992,0,57,4,0,0,0,0,0,0,0,0,0,0,0
Caswell County,North Carolina,37033,-.59802264,-.090088755,.21918516,-.90620995,-.72259313,38.812767,.37824801,0,9,169.8668433840155,0,6,4,0,0,0,0,0,0,0,0,0,0,0
Catawba County,North Carolina,37035,.49583581,-.54315799,-.53776479,-.92645639,-.74730337,22.007282,9.0373592,1,44,45.96733647972557,0,368,4,0,0,0,0,0,0,0,0,0,0,0
Chatham County,North Carolina,37037,1.2855279,-1.1239572,.37661588,-.93321246,-1.3355041,28.848124,1.707985,1,69,122.3738889343524,0,70,4,0,0,0,0,0,0,0,0,0,0,0
Cherokee County,North Carolina,37039,-.4016661,-.57691151,.61311215,-.91214502,.0043020439,7.6628776,.76661003,0,10,138.227527334369,0,21,4,0,0,0,0,0,0,0,0,0,0,0
Chowan County,North Carolina,37041,-.21306735,.32972968,-1.2072474,-.27895841,-.16325034,38.890015,.59355003,0,0,287.7593007275041,0,13,4,0,0,0,0,0,0,0,0,0,0,0
Clay County,North Carolina,37043,-.49166879,-.023299832,.50767273,-.85837638,.10579177,4.7888918,.20192701,0,0,142.4232127066219,0,11,4,0,0,0,0,0,0,0,0,0,0,0
Cleveland County,North Carolina,37045,-.13678819,.5672074,-.26201653,-.84140557,-.083302625,25.780502,4.1418772,0,22,44.35421789462159,1,110,4,0,0,0,0,0,0,0,0,0,1,0
Columbus County,North Carolina,37047,-.49579242,-.8598696,-.67793518,-1.0190856,-.91871285,39.639919,1.482559,0,34,186.0558376617583,1,29,4,0,1,0,0,0,0,0,0,0,0,1
Craven County,North Carolina,37049,.5498904,-.065237418,-.24782722,-1.1820858,-.42337754,32.925945,4.9002962,1,18,303.6399968895205,0,60,4,0,0,0,0,0,0,0,0,0,0,0
Cumberland County,North Carolina,37051,.72677797,-.42123657,-.43228996,-1.032877,-.85708117,52.807022,16.937218,1,6,155.6357940916583,0,100,4,0,0,0,0,0,0,0,0,0,0,0
Currituck County,North Carolina,37053,.23252465,-.95795834,-.35549843,-.91810435,-.91239768,11.34327,.75718302,1,0,269.818083860972,0,11,4,0,0,0,0,0,0,0,0,0,0,0
Dare County,North Carolina,37055,1.4710643,-.074874252,1.8889732,-.9304496,1.0646558,11.376769,2.2910731,0,5,317.631853882414,0,32,4,0,0,0,0,0,0,0,0,0,0,0
Davidson County,North Carolina,37057,.23826945,.53430051,.088201568,-.91396135,-.48754793,18.045408,4.842927,1,34,70.95277552743589,0,209,4,0,0,0,0,0,0,0,0,0,0,0
Davie County,North Carolina,37059,.41093734,-1.3754363,-.27917537,-.84137666,-1.4165329,14.50776,1.417024,1,2,74.6090958338406,0,45,4,0,0,0,0,0,0,0,0,0,0,0
Duplin County,North Carolina,37061,-.60378826,-.75202072,-1.0579779,-.93298918,-1.2881433,47.083153,2.14345,0,19,240.7697792490213,0,36,4,0,0,0,0,0,0,0,0,0,0,0
Durham County,North Carolina,37063,2.0921996,.064897276,.72330391,-1.0499837,-.00052646798,57.88398,31.20887,1,26,182.0557862507726,2,180,4,0,0,1,1,0,0,0,0,0,0,1
Edgecombe County,North Carolina,37065,-.48975,-1.0855677,-1.053846,-.92781377,-1.2641091,62.229454,1.612433,1,8,282.0555068027246,0,26,4,0,0,0,0,0,0,0,0,0,0,0
Forsyth County,North Carolina,37067,1.3441623,-.56572384,.18895851,-.88861269,-.64603686,41.274132,26.517826,1,53,100.3778994593362,0,294,4,0,0,0,0,0,0,0,0,0,0,0
Franklin County,North Carolina,37069,.12531476,-1.3387871,-.34437886,-.99323112,-1.910131,36.524853,1.712705,1,13,227.6343096936013,0,55,4,0,0,0,0,0,0,0,0,0,0,0
Gaston County,North Carolina,37071,.33374342,-.34743163,.76905954,-1.0253923,-.57349789,24.153025,7.4624472,1,68,15.41472955673617,0,273,4,0,0,0,0,0,0,0,0,0,0,0
Gates County,North Carolina,37073,-.73039216,-1.2712934,-.86592817,-.23544444,-1.932206,37.0009,.197374,1,9,262.4698667203707,0,4,4,0,0,0,0,0,0,0,0,0,0,0
Graham County,North Carolina,37075,-1.2196686,-.21089917,.72690517,-.2023678,.16054291,10.37129,.225666,0,1,168.2945584015008,0,7,4,0,0,0,0,0,0,0,0,0,0,0
Granville County,North Carolina,37077,.22654347,.4476918,.12315751,-.88566273,-.69528419,42.335938,3.3255889,0,6,210.1988349703791,0,43,4,0,0,0,0,0,0,0,0,0,0,0
Greene County,North Carolina,37079,-.61079353,-.6377306,-1.1640748,-.8623566,-1.3271785,53.010017,.44489899,0,10,273.0330735118999,0,12,4,0,0,0,0,0,0,0,0,0,0,0
Guilford County,North Carolina,37081,1.5570726,-.16670682,.02511421,-1.0653552,-.40932104,45.695179,34.026108,1,46,111.7450950578841,0,549,4,0,0,0,0,0,0,0,0,0,0,0
Halifax County,North Carolina,37083,-.41707626,-1.5427581,-.86044359,-.7771095,-1.3115587,60.562069,1.460923,0,13,275.5434234973713,0,37,4,0,0,0,0,0,0,0,0,0,0,0
Harnett County,North Carolina,37085,.12667578,-.39693356,-.68374109,-.86516297,-1.2818868,35.72699,2.5258861,0,5,146.142600684393,0,65,4,0,0,0,0,0,0,0,0,0,0,0
Haywood County,North Carolina,37087,.54640871,-.41810086,.43206745,-1.0223228,-.1920581,6.2131581,1.804889,1,8,174.711029158726,0,43,4,0,0,0,0,0,0,0,0,0,0,0
Henderson County,North Carolina,37089,.74943042,-.23870862,-.74306309,-.93065101,-.56290847,15.584599,4.0143628,1,66,131.4130798531983,1,123,4,0,0,0,0,1,0,0,0,0,0,1
Hertford County,North Carolina,37091,-.45743972,-.54665697,-1.0123439,-.92108649,-.57496381,65.628929,.779643,0,1,263.1522637866444,0,14,4,0,0,0,0,0,0,0,0,0,0,0
Hoke County,North Carolina,37093,-.23835193,-.12015386,-.44255388,-.88932347,-1.2800872,59.230701,.966649,1,5,124.989180759893,1,20,4,0,0,1,0,0,0,0,0,0,0,1
Hyde County,North Carolina,37095,-1.0810837,-.30163622,-.50029248,-.29008099,.25027159,40.860584,.170449,0,1,358.7892241069746,0,4,4,0,0,0,0,0,0,0,0,0,0,0
Iredell County,North Carolina,37097,.75306773,.68499458,-.12494045,-1.0902321,-.029441392,22.159224,8.7622728,1,37,39.33736316515191,0,291,4,0,0,0,0,0,0,0,0,0,0,0
Jackson County,North Carolina,37099,.38589939,-.93670279,1.4786776,-.97707278,-.26192743,18.564228,1.488554,0,11,182.2676925688383,0,17,4,0,0,0,0,0,0,0,0,0,0,0
Johnston County,North Carolina,37101,.60583073,.021113284,-.93061841,-1.0661134,-1.1100471,30.204645,7.0381551,1,39,196.0631452558864,0,98,4,0,0,0,0,0,0,0,0,0,0,0
Jones County,North Carolina,37103,-.43794754,-.56853104,-.49127731,-.96958452,-.90006292,38.766869,.20497499,1,18,281.1214173850592,2,6,4,0,1,1,0,0,0,0,0,0,0,1
Lee County,North Carolina,37105,.13760328,-.012880589,-.49642953,-.91707575,-.16044211,40.688835,2.7332139,0,11,137.7747521752918,0,70,4,0,0,0,0,0,0,0,0,0,0,0
Lenoir County,North Carolina,37107,-.27495933,-.632761,-1.2644306,-.93080217,-.65619218,48.748634,3.0016329,0,21,271.0675380276008,0,49,4,0,0,0,0,0,0,0,0,0,0,0
Lincoln County,North Carolina,37109,.35647586,-.57970244,-.63035405,-.89992982,-1.2598015,14.215805,2.7289431,1,6,30.12202343841978,0,104,4,0,0,0,0,0,0,0,0,0,0,0
McDowell County,North Carolina,37111,-.3282598,-.94419998,.52755934,-.92717403,-1.0697421,11.143212,1.67179,0,57,100.8844859985467,0,48,4,0,0,0,0,0,0,0,0,0,0,0
Macon County,North Carolina,37113,-.19161642,-.29826802,1.0995282,-.98068506,.38393214,9.7960024,1.391187,0,15,160.2070116943398,0,32,4,0,0,0,0,0,0,0,0,0,0,0
Madison County,North Carolina,37115,-.12343542,.42970389,.68282115,-.85281885,-.26457307,4.9605088,.392517,1,10,160.1265208932257,0,13,4,0,0,0,0,0,0,0,0,0,0,0
Martin County,North Carolina,37117,-.70798641,.028476134,-.79294449,-1.133322,-.25606889,47.806568,.69253802,0,11,317.2042249514289,0,16,4,0,0,0,0,0,0,0,0,0,0,0
Mecklenburg County,North Carolina,37119,2.3428123,-.10972337,.54482347,-.98811734,-.49721608,49.395622,111.43235,1,51,0,9,765,4,0,1,4,3,0,0,0,1,0,0,.8888889
Mitchell County,North Carolina,37121,-.51946193,-1.5211076,.95594674,-.81175661,-.6404779,5.9246421,.50042099,0,5,131.8567403960721,0,17,4,0,0,0,0,0,0,0,0,0,0,0
Montgomery County,North Carolina,37123,-.88171875,-.024229627,.42954385,-.93095213,-.19945519,35.696812,.97846401,0,14,67.59232296156412,0,59,4,0,0,0,0,0,0,0,0,0,0,0
Moore County,North Carolina,37125,.7153722,-.52753019,.029076237,-.961945,-.49464729,22.391697,3.5377779,0,16,102.3807814656296,0,73,4,0,0,0,0,0,0,0,0,0,0,0
Nash County,North Carolina,37127,.56846428,-.25704479,-.95840693,-.91113836,-.68519223,45.982887,5.4043989,1,8,242.8035480429461,0,87,4,0,0,0,0,0,0,0,0,0,0,0
New Hanover County,North Carolina,37129,1.7359006,-.53014594,.83722705,-.96527398,-.16076465,23.208513,12.611508,1,89,270.664453023076,0,198,4,0,0,0,0,0,0,0,0,0,0,0
Northampton County,North Carolina,37131,-.74124998,-.71934992,-1.0432463,-.92718083,-1.2217674,61.102314,.52721298,0,11,263.1122680910394,0,9,4,0,0,0,0,0,0,0,0,0,0,0
Onslow County,North Carolina,37133,.39516148,-.14981067,-.20983018,-.97058308,-1.0153013,31.058884,8.3350105,1,72,286.0467398049835,0,39,4,0,0,0,0,0,0,0,0,0,0,0
Orange County,North Carolina,37135,2.465512,-.32308549,.66006041,-.89474708,-.14504455,29.244923,8.5998926,1,21,164.2147691539141,0,70,4,0,0,0,0,0,0,0,0,0,0,0
Pamlico County,North Carolina,37137,-.14847971,-.79799718,-.33367392,-.8959015,-.60614818,25.228241,.29179001,1,4,347.5644704360829,0,10,4,0,0,0,0,0,0,0,0,0,0,0
Pasquotank County,North Carolina,37139,.32205507,-.00071602402,-.65602934,-.75356239,-.20888361,44.986595,1.548756,0,2,271.0395801471752,0,21,4,0,0,0,0,0,0,0,0,0,0,0
Pender County,North Carolina,37141,.12098098,-.36672527,-.056614012,-.99303424,-.97033203,26.138996,1.45021,1,8,242.2634971281815,1,35,4,0,0,0,0,1,0,0,0,0,0,1
Perquimans County,North Carolina,37143,.070272699,-.14859132,-1.2198037,-.83499604,-1.1312001,28.580984,.270116,0,1,286.2446143332006,0,6,4,0,0,0,0,0,0,0,0,0,0,0
Person County,North Carolina,37145,-.14694917,.073921189,-.10447242,-.95205414,-.52463847,33.22015,1.588763,1,7,194.2019344726324,0,33,4,0,0,0,0,0,0,0,0,0,0,0
Pitt County,North Carolina,37147,.91697305,-.54323131,-.90623111,-1.0845314,-.92588902,42.884838,9.6581306,1,7,287.8041021750896,0,93,4,0,0,0,0,0,0,0,0,0,0,0
Polk County,North Carolina,37149,.16142771,-.55333048,.31034839,-.84149414,-.22440882,11.623598,.49635601,0,19,102.1929149099318,0,21,4,0,0,0,0,0,0,0,0,0,0,0
Randolph County,North Carolina,37151,-.066319138,-.32484016,-.25737995,-1.0063211,-.9555698,18.727777,4.1550961,1,18,79.9439493182585,0,269,4,0,0,0,0,0,0,0,0,0,0,0
Richmond County,North Carolina,37153,-.85725725,-1.2729408,.15518811,-.95150042,-.61043209,41.317352,1.947753,0,2,68.6251723195835,0,36,4,0,0,0,0,0,0,0,0,0,0,0
Robeson County,North Carolina,37155,-.65062302,-.35918894,-1.1850631,-.92565298,-1.0592744,73.048714,3.8433421,0,43,137.3627069953821,0,55,4,0,0,0,0,0,0,0,0,0,0,0
Rockingham County,North Carolina,37157,-.13106775,-.3742578,-.09186551,-.94945085,-.68571621,26.589281,3.0343671,1,26,143.3424678558864,1,76,4,0,0,0,0,1,0,0,0,0,0,1
Rowan County,North Carolina,37159,.10269667,-.92104554,-.42883727,-.9558211,-1.1018271,26.325598,5.192955,1,5,40.91912364246199,0,172,4,0,0,0,0,0,0,0,0,0,0,0
Rutherford County,North Carolina,37161,-.36558601,-1.1478662,.53078085,-1.0824209,-.75789696,15.861967,1.733287,0,20,81.68360108473905,0,66,4,0,0,0,0,0,0,0,0,0,0,0
Sampson County,North Carolina,37163,-.40613458,-.5930084,-1.324861,-1.1069992,-1.1688876,46.786274,2.012429,0,7,195.6040342612047,0,41,4,0,0,0,0,0,0,0,0,0,0,0
Scotland County,North Carolina,37165,-.65750206,-.19377975,-.53654277,-.16793917,.025970727,54.075283,1.111084,0,11,110.3078422637623,0,29,4,0,0,0,0,0,0,0,0,0,0,0
Stanly County,North Carolina,37167,-.032364734,-.44786441,-.32108784,-.987131,-.66539145,17.674341,1.821812,0,41,30.04205784438515,0,89,4,0,0,0,0,0,0,0,0,0,0,0
Stokes County,North Carolina,37169,-.32530406,-.84167224,.26125616,-1.0054835,-1.2143353,8.3415966,1.1712919,1,7,129.2297906016953,0,32,4,0,0,0,0,0,0,0,0,0,0,0
Surry County,North Carolina,37171,-.065693818,-.64334744,-.56332916,-.92407405,-.74698687,15.014998,2.46626,0,6,121.7989295120644,0,96,4,0,0,0,0,0,0,0,0,0,0,0
Swain County,North Carolina,37173,-.3708393,-.5492056,1.3100958,-.22727747,.89736557,34.425293,.63194197,0,5,182.6082249603124,0,11,4,0,0,0,0,0,0,0,0,0,0,0
Transylvania County,North Carolina,37175,.41021958,.29121152,.95731038,-.93851769,.32153881,9.1900873,1.469964,0,15,157.1652791811157,0,28,4,0,0,0,0,0,0,0,0,0,0,0
Tyrrell County,North Carolina,37177,-1.0857737,-.053229801,-.11888278,-.34047291,-.34413627,46.675743,.12889799,0,10,333.3763408281066,0,4,4,0,0,0,0,0,0,0,0,0,0,0
Union County,North Carolina,37179,1.4160897,.50371987,-.30517656,-.93271369,-.96167529,25.432705,7.5764408,1,19,13.33722599521499,0,226,4,0,0,0,0,0,0,0,0,0,0,0
Vance County,North Carolina,37181,-.50634843,-.83352298,.2548843,-.86444122,-.52748108,57.947689,1.3006181,0,19,238.7353293111733,0,33,4,0,0,0,0,0,0,0,0,0,0,0
Wake County,North Carolina,37183,2.9095078,-.48284996,-.072622105,-1.2266653,-1.0248456,37.786865,76.19117,1,101,173.5966429393306,1,591,4,0,0,0,0,0,0,1,0,0,0,0
Warren County,North Carolina,37185,-.58851415,-.99266124,.057574097,-.95826548,-1.0964321,61.99218,.29767299,0,4,258.9499737122246,0,7,4,0,0,0,0,0,0,0,0,0,0,0
Washington County,North Carolina,37187,-1.0503384,-.04953263,-.76390028,-.99685067,-.37886462,54.656784,.25721899,0,15,330.6634174058328,0,11,4,0,0,0,0,0,0,0,0,0,0,0
Watauga County,North Carolina,37189,1.1852911,.011707198,.52987528,-1.04252,.31273723,7.4609919,2.1352639,0,13,125.7996573747789,0,35,4,0,0,0,0,0,0,0,0,0,0,0
Wayne County,North Carolina,37191,.13131678,-.53707212,-1.204872,-.96748537,-.99992317,44.369328,4.8939972,1,5,228.7538441608623,1,56,4,0,0,0,0,0,0,0,1,0,0,0
Wilkes County,North Carolina,37193,-.34414798,-.5676319,.13892175,-.94599319,-.63872206,11.181136,2.5066259,0,7,100.8185097632176,1,62,4,0,0,0,1,0,0,0,0,0,0,1
Wilson County,North Carolina,37195,.23926428,-.38277188,-1.1070093,-.91693676,-.81158197,50.566269,3.985148,0,9,246.6169368295161,0,82,4,0,0,0,0,0,0,0,0,0,0,0
Yadkin County,North Carolina,37197,-.41285422,-.74290907,-.70048112,-.90129954,-1.1800579,14.018642,.958435,1,9,101.3662099401564,0,45,4,0,0,0,0,0,0,0,0,0,0,0
Yancey County,North Carolina,37199,-.64680499,-.52785802,1.0388485,-.83836693,-.5813027,6.5439439,.376569,0,5,138.2540766331308,0,12,4,0,0,0,0,0,0,0,0,0,0,0
Adams County,North Dakota,38001,-.15712762,.33317205,-.30833143,1.3775146,1.7422146,3.2863848,.114454,0,1,691.1652587014856,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Barnes County,North Dakota,38003,.44362777,1.8073684,-1.0669879,1.3729118,1.6939862,4.2201338,.59693998,0,2,389.5036635349812,0,16,8,0,0,0,0,0,0,0,0,0,0,0
Benson County,North Dakota,38005,-1.2358103,.92545265,-.93345731,-.71090174,.43820801,57.042046,.23937,0,0,515.2064946318184,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Billings County,North Dakota,38007,-1.0022303,1.917004,.3821196,1.3695732,2.3929458,1.532567,.13022099,0,0,642.5745513862623,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Bottineau County,North Dakota,38009,-.21667092,1.7563093,-.70902348,1.3810915,1.922472,5.708508,.37965199,0,0,658.8757626081971,0,7,8,0,0,0,0,0,0,0,0,0,0,0
Bowman County,North Dakota,38011,-.25292662,1.1171051,-.39149088,1.3734304,1.804408,3.5544271,.273559,0,1,616.4530710242312,0,4,8,0,0,0,0,0,0,0,0,0,0,0
Burke County,North Dakota,38013,-.60898167,1.4583158,-.54353607,.5082702,2.2692399,3.9126017,.18623801,0,0,725.2890774029693,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Burleigh County,North Dakota,38015,1.321784,1.8512968,-.6383096,1.3710178,1.2835581,7.69174,5.9229932,1,6,561.1280629870295,1,64,8,0,0,0,0,0,0,0,1,0,0,0
Cass County,North Dakota,38017,1.9855627,.18904261,-1.1372403,1.3697191,-.065762676,9.5127459,12.99252,1,8,330.2708400656906,0,190,8,0,0,0,0,0,0,0,0,0,0,0
Cavalier County,North Dakota,38019,-.42479274,-.12580617,-.80490047,.48129934,.79565382,2.579514,.344374,0,0,532.454728077157,0,4,8,0,0,0,0,0,0,0,0,0,0,0
